,ano,mes,id_categoria,id_categoria_bd,categoria,peso_mensal,variacao_mensal,variacao_anual,variacao_doze_meses,date
14965,2022,5,5102011,5.1.02.011,Conserto de automóvel,1.6393,0.35,5.83,8.99,2022-05-01
14966,2022,12,5102011,5.1.02.011,Conserto de automóvel,1.7004,0.64,10.89,10.89,2022-12-01
14967,2022,7,5102011,5.1.02.011,Conserto de automóvel,1.6487,0.66,8.03,10.04,2022-07-01
14968,2022,1,5102011,5.1.02.011,Conserto de automóvel,1.6205,2.19,2.19,8.58,2022-01-01
14969,2022,2,5102011,5.1.02.011,Conserto de automóvel,1.6473,0.92,3.13,8.29,2022-02-01
14970,2022,3,5102011,5.1.02.011,Conserto de automóvel,1.646,1.47,4.64,9.45,2022-03-01
14971,2022,9,5102011,5.1.02.011,Conserto de automóvel,1.6965,0.72,9.95,12.37,2022-09-01
14972,2022,11,5102011,5.1.02.011,Conserto de automóvel,1.6997,0.45,10.18,10.48,2022-11-01
14973,2022,4,5102011,5.1.02.011,Conserto de automóvel,1.6431,0.79,5.47,9.91,2022-04-01
14974,2022,8,5102011,5.1.02.011,Conserto de automóvel,1.672,1.05,9.16,10.0,2022-08-01
14975,2022,6,5102011,5.1.02.011,Conserto de automóvel,1.6373,1.4,7.32,10.05,2022-06-01
14976,2022,10,5102013,5.1.02.013,Estacionamento,0.0605,0.43,4.79,5.15,2022-10-01
14977,2022,11,5102013,5.1.02.013,Estacionamento,0.0604,1.4,6.26,6.74,2022-11-01
14978,2022,3,5102013,5.1.02.013,Estacionamento,0.0594,0.0,-0.43,2.8,2022-03-01
14979,2022,12,5102013,5.1.02.013,Estacionamento,0.061,0.86,7.18,7.18,2022-12-01
14980,2022,6,5102013,5.1.02.013,Estacionamento,0.0593,1.48,4.05,5.43,2022-06-01
14981,2022,7,5102013,5.1.02.013,Estacionamento,0.0598,-0.78,3.24,4.78,2022-07-01
14982,2022,2,5102013,5.1.02.013,Estacionamento,0.0609,-1.49,-0.43,1.36,2022-02-01
14983,2022,5,5102013,5.1.02.013,Estacionamento,0.059,0.99,2.53,3.66,2022-05-01
14984,2022,9,5102013,5.1.02.013,Estacionamento,0.0601,0.31,4.35,4.27,2022-09-01
14985,2022,4,5102013,5.1.02.013,Estacionamento,0.0584,1.97,1.53,4.14,2022-04-01
14986,2022,1,5102013,5.1.02.013,Estacionamento,0.0605,1.07,1.07,2.31,2022-01-01
14987,2022,8,5102013,5.1.02.013,Estacionamento,0.0595,0.76,4.02,3.92,2022-08-01
14988,2022,11,5102015,5.1.02.015,Pedágio,0.0871,0.0,0.43,0.43,2022-11-01
14989,2022,9,5102015,5.1.02.015,Pedágio,0.0873,0.0,0.43,0.69,2022-09-01
14990,2022,12,5102015,5.1.02.015,Pedágio,0.0868,3.0,3.45,3.45,2022-12-01
14991,2022,8,5102015,5.1.02.015,Pedágio,0.0872,0.06,0.43,0.62,2022-08-01
14992,2022,3,5102015,5.1.02.015,Pedágio,0.0899,0.1,0.3,6.1,2022-03-01
14993,2022,4,5102015,5.1.02.015,Pedágio,0.0886,-0.04,0.26,6.04,2022-04-01
14994,2022,1,5102015,5.1.02.015,Pedágio,0.0912,0.08,0.08,5.65,2022-01-01
14995,2022,5,5102015,5.1.02.015,Pedágio,0.0876,0.11,0.37,5.84,2022-05-01
14996,2022,6,5102015,5.1.02.015,Pedágio,0.0874,0.0,0.37,5.74,2022-06-01
14997,2022,2,5102015,5.1.02.015,Pedágio,0.0907,0.12,0.2,5.67,2022-02-01
14998,2022,10,5102015,5.1.02.015,Pedágio,0.0876,0.0,0.43,0.46,2022-10-01
14999,2022,7,5102015,5.1.02.015,Pedágio,0.0869,0.0,0.37,0.7,2022-07-01
15000,2022,10,5102020,5.1.02.020,Automóvel usado,1.9598,-0.42,3.53,6.43,2022-10-01
15001,2022,5,5102020,5.1.02.020,Automóvel usado,1.9417,0.4,3.77,14.94,2022-05-01
15002,2022,4,5102020,5.1.02.020,Automóvel usado,1.9711,-0.47,3.36,15.48,2022-04-01
15003,2022,1,5102020,5.1.02.020,Automóvel usado,1.96,1.53,1.53,16.04,2022-01-01
15004,2022,8,5102020,5.1.02.020,Automóvel usado,1.9499,0.26,4.37,10.24,2022-08-01
15005,2022,2,5102020,5.1.02.020,Automóvel usado,1.9794,1.51,3.07,16.97,2022-02-01
15006,2022,7,5102020,5.1.02.020,Automóvel usado,1.9388,-0.21,4.1,12.13,2022-07-01
15007,2022,3,5102020,5.1.02.020,Automóvel usado,1.9892,0.76,3.85,16.69,2022-03-01
15008,2022,6,5102020,5.1.02.020,Automóvel usado,1.9411,0.52,4.32,14.88,2022-06-01
15009,2022,11,5102020,5.1.02.020,Automóvel usado,1.9407,-0.68,2.82,3.25,2022-11-01
15010,2022,9,5102020,5.1.02.020,Automóvel usado,1.9619,-0.38,3.97,8.1,2022-09-01
15011,2022,12,5102020,5.1.02.020,Automóvel usado,1.9195,-0.5,2.3,2.3,2022-12-01
15012,2022,7,5102037,5.1.02.037,Pintura de veículo,0.0142,-0.67,5.75,6.29,2022-07-01
15013,2022,3,5102037,5.1.02.037,Pintura de veículo,0.0143,1.01,4.07,7.58,2022-03-01
15014,2022,6,5102037,5.1.02.037,Pintura de veículo,0.0141,1.64,6.47,7.62,2022-06-01
15015,2022,12,5102037,5.1.02.037,Pintura de veículo,0.015,1.2,12.57,12.57,2022-12-01
15016,2022,2,5102037,5.1.02.037,Pintura de veículo,0.0142,1.4,3.03,9.41,2022-02-01
15017,2022,4,5102037,5.1.02.037,Pintura de veículo,0.0142,0.4,4.49,6.94,2022-04-01
15018,2022,10,5102037,5.1.02.037,Pintura de veículo,0.0146,1.57,9.22,8.42,2022-10-01
15019,2022,1,5102037,5.1.02.037,Pintura de veículo,0.0141,1.61,1.61,7.98,2022-01-01
15020,2022,8,5102037,5.1.02.037,Pintura de veículo,0.0142,1.12,6.94,7.8,2022-08-01
15021,2022,9,5102037,5.1.02.037,Pintura de veículo,0.0145,0.55,7.52,7.01,2022-09-01
15022,2022,11,5102037,5.1.02.037,Pintura de veículo,0.0148,1.85,11.24,11.44,2022-11-01
15023,2022,5,5102037,5.1.02.037,Pintura de veículo,0.0141,0.25,4.75,7.03,2022-05-01
15024,2022,3,5102051,5.1.02.051,Aluguel de veículo,0.0187,6.48,-13.21,18.35,2022-03-01
15025,2022,11,5102051,5.1.02.051,Aluguel de veículo,0.0188,-1.19,-16.2,-8.39,2022-11-01
15026,2022,9,5102051,5.1.02.051,Aluguel de veículo,0.0198,-2.02,-12.72,-6.23,2022-09-01
15027,2022,1,5102051,5.1.02.051,Aluguel de veículo,0.0234,-3.79,-3.79,8.9,2022-01-01
15028,2022,10,5102051,5.1.02.051,Aluguel de veículo,0.0194,-2.83,-15.19,-8.91,2022-10-01
15029,2022,5,5102051,5.1.02.051,Aluguel de veículo,0.0189,-5.91,-20.61,5.17,2022-05-01
15030,2022,12,5102051,5.1.02.051,Aluguel de veículo,0.0185,7.11,-10.24,-10.24,2022-12-01
15031,2022,4,5102051,5.1.02.051,Aluguel de veículo,0.0196,-2.78,-15.62,8.35,2022-04-01
15032,2022,6,5102051,5.1.02.051,Aluguel de veículo,0.0176,-2.44,-22.54,-1.33,2022-06-01
15033,2022,7,5102051,5.1.02.051,Aluguel de veículo,0.0171,13.39,-12.17,2.32,2022-07-01
15034,2022,2,5102051,5.1.02.051,Aluguel de veículo,0.0223,-15.28,-18.5,-4.44,2022-02-01
15035,2022,8,5102051,5.1.02.051,Aluguel de veículo,0.0195,1.42,-10.93,-2.65,2022-08-01
15036,2022,10,5102053,5.1.02.053,Motocicleta,0.6509,0.34,13.31,16.22,2022-10-01
15037,2022,5,5102053,5.1.02.053,Motocicleta,0.6162,2.76,10.2,19.74,2022-05-01
15038,2022,7,5102053,5.1.02.053,Motocicleta,0.6343,0.65,12.38,19.34,2022-07-01
15039,2022,8,5102053,5.1.02.053,Motocicleta,0.6434,0.57,13.01,18.81,2022-08-01
15040,2022,6,5102053,5.1.02.053,Motocicleta,0.6302,1.31,11.65,20.23,2022-06-01
15041,2022,9,5102053,5.1.02.053,Motocicleta,0.6496,-0.08,12.93,17.98,2022-09-01
15042,2022,12,5102053,5.1.02.053,Motocicleta,0.6467,-0.04,13.23,13.23,2022-12-01
15043,2022,4,5102053,5.1.02.053,Motocicleta,0.6163,1.02,7.24,17.28,2022-04-01
15044,2022,2,5102053,5.1.02.053,Motocicleta,0.6108,1.72,4.22,15.61,2022-02-01
15045,2022,3,5102053,5.1.02.053,Motocicleta,0.6151,1.86,6.16,16.99,2022-03-01
15046,2022,11,5102053,5.1.02.053,Motocicleta,0.6493,-0.03,13.28,14.7,2022-11-01
15047,2022,1,5102053,5.1.02.053,Motocicleta,0.5996,2.45,2.45,13.97,2022-01-01
15048,2022,5,5104,5.1.04.000,Combustíveis (veículos),8.1296,1.0,8.83,29.12,2022-05-01
15049,2022,2,5104,5.1.04.000,Combustíveis (veículos),7.7303,-0.92,-2.14,33.33,2022-02-01
15050,2022,3,5104,5.1.04.000,Combustíveis (veículos),7.583,6.7,4.41,27.89,2022-03-01
15051,2022,4,5104,5.1.04.000,Combustíveis (veículos),7.9599,3.2,7.75,33.24,2022-04-01
15052,2022,10,5104,5.1.04.000,Combustíveis (veículos),5.6999,-1.27,-25.63,-20.62,2022-10-01
15053,2022,9,5104,5.1.04.000,Combustíveis (veículos),6.2116,-8.5,-24.67,-17.02,2022-09-01
15054,2022,7,5104,5.1.04.000,Combustíveis (veículos),8.021,-14.15,-7.68,7.25,2022-07-01
15055,2022,12,5104,5.1.04.000,Combustíveis (veículos),5.7548,-0.9,-23.87,-23.87,2022-12-01
15056,2022,6,5104,5.1.04.000,Combustíveis (veículos),8.1732,-1.2,7.53,26.47,2022-06-01
15057,2022,11,5104,5.1.04.000,Combustíveis (veículos),5.5948,3.29,-23.18,-23.9,2022-11-01
15058,2022,8,5104,5.1.04.000,Combustíveis (veículos),6.9377,-10.82,-17.67,-7.11,2022-08-01
15059,2022,1,5104,5.1.04.000,Combustíveis (veículos),7.8683,-1.23,-1.23,44.11,2022-01-01
15060,2022,10,5104001,5.1.04.001,Gasolina,4.6857,-1.56,-27.18,-22.33,2022-10-01
15061,2022,4,5104001,5.1.04.001,Gasolina,6.7133,2.48,7.84,31.22,2022-04-01
15062,2022,7,5104001,5.1.04.001,Gasolina,6.7443,-15.48,-8.67,5.64,2022-07-01
15063,2022,11,5104001,5.1.04.001,Gasolina,4.5855,2.99,-25.0,-25.5,2022-11-01
15064,2022,8,5104001,5.1.04.001,Gasolina,5.744,-11.64,-19.3,-9.2,2022-08-01
15065,2022,2,5104001,5.1.04.001,Gasolina,6.4742,-0.47,-1.6,32.62,2022-02-01
15066,2022,6,5104001,5.1.04.001,Gasolina,6.8393,-0.72,8.06,26.93,2022-06-01
15067,2022,3,5104001,5.1.04.001,Gasolina,6.3805,6.95,5.23,27.48,2022-03-01
15068,2022,5,5104001,5.1.04.001,Gasolina,6.8084,0.92,8.83,28.73,2022-05-01
15069,2022,9,5104001,5.1.04.001,Gasolina,5.0966,-8.33,-26.02,-18.65,2022-09-01
15070,2022,12,5104001,5.1.04.001,Gasolina,4.7029,-1.04,-25.78,-25.78,2022-12-01
15071,2022,1,5104001,5.1.04.001,Gasolina,6.5822,-1.14,-1.14,42.71,2022-01-01
15072,2022,9,5104002,5.1.04.002,Etanol,0.7167,-12.43,-31.92,-24.39,2022-09-01
15073,2022,8,5104002,5.1.04.002,Etanol,0.7827,-8.67,-22.26,-10.39,2022-08-01
15074,2022,3,5104002,5.1.04.002,Etanol,0.8751,3.02,-4.94,24.59,2022-03-01
15075,2022,7,5104002,5.1.04.002,Etanol,0.878,-11.38,-14.88,2.53,2022-07-01
15076,2022,4,5104002,5.1.04.002,Etanol,0.8869,8.44,3.08,42.11,2022-04-01
15077,2022,5,5104002,5.1.04.002,Etanol,0.9521,-0.43,2.63,25.31,2022-05-01
15078,2022,10,5104002,5.1.04.002,Etanol,0.6295,1.34,-31.0,-25.99,2022-10-01
15079,2022,11,5104002,5.1.04.002,Etanol,0.6344,7.57,-25.77,-27.98,2022-11-01
15080,2022,2,5104002,5.1.04.002,Etanol,0.9315,-5.04,-7.73,36.17,2022-02-01
15081,2022,1,5104002,5.1.04.002,Etanol,0.9648,-2.84,-2.84,54.95,2022-01-01
15082,2022,12,5104002,5.1.04.002,Etanol,0.6795,0.48,-25.42,-25.42,2022-12-01
15083,2022,6,5104002,5.1.04.002,Etanol,0.9442,-6.41,-3.95,14.82,2022-06-01
15084,2022,8,5104003,5.1.04.003,Óleo diesel,0.3262,-3.76,34.27,53.16,2022-08-01
15085,2022,5,5104003,5.1.04.003,Óleo diesel,0.2907,3.72,28.49,52.27,2022-05-01
15086,2022,1,5104003,5.1.04.003,Óleo diesel,0.2448,2.38,2.38,45.72,2022-01-01
15087,2022,7,5104003,5.1.04.003,Óleo diesel,0.3093,4.59,39.51,61.98,2022-07-01
15088,2022,12,5104003,5.1.04.003,Óleo diesel,0.2925,-2.07,22.87,22.87,2022-12-01
15089,2022,4,5104003,5.1.04.003,Óleo diesel,0.2804,4.74,23.88,53.58,2022-04-01
15090,2022,3,5104003,5.1.04.003,Óleo diesel,0.2508,13.65,18.28,46.47,2022-03-01
15091,2022,9,5104003,5.1.04.003,Óleo diesel,0.3153,-4.57,28.14,45.19,2022-09-01
15092,2022,6,5104003,5.1.04.003,Óleo diesel,0.3001,3.82,33.39,56.36,2022-06-01
15093,2022,10,5104003,5.1.04.003,Óleo diesel,0.3018,-2.19,25.33,34.26,2022-10-01
15094,2022,2,5104003,5.1.04.003,Óleo diesel,0.2492,1.65,4.07,40.54,2022-02-01
15095,2022,11,5104003,5.1.04.003,Óleo diesel,0.2934,0.11,25.47,25.06,2022-11-01
15096,2022,12,5104005,5.1.04.005,Gás veicular,0.0798,-0.45,10.25,10.25,2022-12-01
15097,2022,1,5104005,5.1.04.005,Gás veicular,0.0766,-0.86,-0.86,35.62,2022-01-01
15098,2022,3,5104005,5.1.04.005,Gás veicular,0.0765,5.29,7.27,45.54,2022-03-01
15099,2022,2,5104005,5.1.04.005,Gás veicular,0.0754,2.77,1.88,38.41,2022-02-01
15100,2022,11,5104005,5.1.04.005,Gás veicular,0.0815,-1.77,10.75,11.51,2022-11-01
15101,2022,9,5104005,5.1.04.005,Gás veicular,0.0829,-0.23,14.12,20.85,2022-09-01
15102,2022,5,5104005,5.1.04.005,Gás veicular,0.0784,14.88,23.53,34.79,2022-05-01
15103,2022,8,5104005,5.1.04.005,Gás veicular,0.0847,-2.12,14.39,21.95,2022-08-01
15104,2022,4,5104005,5.1.04.005,Gás veicular,0.0793,0.24,7.52,45.18,2022-04-01
15105,2022,10,5104005,5.1.04.005,Gás veicular,0.0829,-1.21,12.74,18.39,2022-10-01
15106,2022,6,5104005,5.1.04.005,Gás veicular,0.0895,0.3,23.9,34.97,2022-06-01
15107,2022,7,5104005,5.1.04.005,Gás veicular,0.0894,-5.67,16.87,27.16,2022-07-01
15108,2022,9,6,6.0.00.000,Saúde e cuidados pessoais,12.7941,0.57,8.39,9.0,2022-09-01
15109,2022,2,6,6.0.00.000,Saúde e cuidados pessoais,12.3664,0.47,0.84,3.59,2022-02-01
15110,2022,4,6,6.0.00.000,Saúde e cuidados pessoais,12.2147,1.77,3.53,5.12,2022-04-01
15111,2022,5,6,6.0.00.000,Saúde e cuidados pessoais,12.3006,1.01,4.58,5.38,2022-05-01
15112,2022,7,6,6.0.00.000,Saúde e cuidados pessoais,12.4358,0.49,6.39,7.36,2022-07-01
15113,2022,12,6,6.0.00.000,Saúde e cuidados pessoais,12.9258,1.6,11.43,11.43,2022-12-01
15114,2022,11,6,6.0.00.000,Saúde e cuidados pessoais,12.9753,0.02,9.67,10.49,2022-11-01
15115,2022,8,6,6.0.00.000,Saúde e cuidados pessoais,12.5817,1.31,7.78,8.8,2022-08-01
15116,2022,3,6,6.0.00.000,Saúde e cuidados pessoais,12.3015,0.88,1.73,4.52,2022-03-01
15117,2022,1,6,6.0.00.000,Saúde e cuidados pessoais,12.3893,0.36,0.36,3.74,2022-01-01
15118,2022,6,6,6.0.00.000,Saúde e cuidados pessoais,12.3669,1.24,5.87,6.14,2022-06-01
15119,2022,10,6,6.0.00.000,Saúde e cuidados pessoais,12.9041,1.16,9.65,9.84,2022-10-01
15120,2022,12,61,6.1.00.000,Produtos farmacêuticos e óticos,3.6297,0.36,12.52,12.52,2022-12-01
15121,2022,2,61,6.1.00.000,Produtos farmacêuticos e óticos,3.393,0.51,0.81,6.19,2022-02-01
15122,2022,8,61,6.1.00.000,Produtos farmacêuticos e óticos,3.625,0.43,12.1,14.31,2022-08-01
15123,2022,5,61,6.1.00.000,Produtos farmacêuticos e óticos,3.5185,2.37,10.44,12.46,2022-05-01
15124,2022,11,61,6.1.00.000,Produtos farmacêuticos e óticos,3.6536,-0.25,12.12,12.33,2022-11-01
15125,2022,7,61,6.1.00.000,Produtos farmacêuticos e óticos,3.5816,0.49,11.62,14.12,2022-07-01
15126,2022,1,61,6.1.00.000,Produtos farmacêuticos e óticos,3.4014,0.3,0.3,5.8,2022-01-01
15127,2022,4,61,6.1.00.000,Produtos farmacêuticos e óticos,3.3601,5.82,7.88,11.25,2022-04-01
15128,2022,3,61,6.1.00.000,Produtos farmacêuticos e óticos,3.3764,1.13,1.95,7.79,2022-03-01
15129,2022,10,61,6.1.00.000,Produtos farmacêuticos e óticos,3.6742,0.03,12.4,13.74,2022-10-01
15130,2022,6,61,6.1.00.000,Produtos farmacêuticos e óticos,3.585,0.58,11.08,12.85,2022-06-01
15131,2022,9,61,6.1.00.000,Produtos farmacêuticos e óticos,3.6549,0.24,12.37,14.66,2022-09-01
15132,2022,7,6101,6.1.01.000,Produtos farmacêuticos,3.33,0.57,12.52,15.14,2022-07-01
15133,2022,4,6101,6.1.01.000,Produtos farmacêuticos,3.1099,6.13,8.48,12.27,2022-04-01
15134,2022,6,6101,6.1.01.000,Produtos farmacêuticos,3.3321,0.61,11.88,13.81,2022-06-01
15135,2022,10,6101,6.1.01.000,Produtos farmacêuticos,3.4201,-0.02,13.29,14.64,2022-10-01
15136,2022,5,6101,6.1.01.000,Produtos farmacêuticos,3.2661,2.51,11.2,13.41,2022-05-01
15137,2022,1,6101,6.1.01.000,Produtos farmacêuticos,3.1398,0.31,0.31,6.33,2022-01-01
15138,2022,11,6101,6.1.01.000,Produtos farmacêuticos,3.3995,-0.16,13.11,13.18,2022-11-01
15139,2022,2,6101,6.1.01.000,Produtos farmacêuticos,3.1326,0.57,0.88,6.65,2022-02-01
15140,2022,8,6101,6.1.01.000,Produtos farmacêuticos,3.3732,0.41,12.98,15.29,2022-08-01
15141,2022,9,6101,6.1.01.000,Produtos farmacêuticos,3.4004,0.29,13.31,15.71,2022-09-01
15142,2022,3,6101,6.1.01.000,Produtos farmacêuticos,3.1192,1.32,2.22,8.63,2022-03-01
15143,2022,12,6101,6.1.01.000,Produtos farmacêuticos,3.3801,0.36,13.52,13.52,2022-12-01
15144,2022,1,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2186,-0.29,-0.29,7.22,2022-01-01
15145,2022,5,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2277,1.89,10.69,13.75,2022-05-01
15146,2022,12,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2336,1.4,13.77,13.77,2022-12-01
15147,2022,7,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2308,1.37,12.87,16.06,2022-07-01
15148,2022,6,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.231,0.59,11.34,14.82,2022-06-01
15149,2022,11,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2381,-1.46,12.2,11.95,2022-11-01
15150,2022,4,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2168,6.15,8.64,13.72,2022-04-01
15151,2022,8,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2357,0.42,13.34,15.91,2022-08-01
15152,2022,10,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2381,0.58,13.86,15.03,2022-10-01
15153,2022,2,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2168,0.53,0.24,9.52,2022-02-01
15154,2022,3,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2158,2.1,2.35,12.7,2022-03-01
15155,2022,9,6101001,6.1.01.001,Anti-infeccioso e antibiótico,0.2377,-0.12,13.21,15.48,2022-09-01
15156,2022,11,6101002,6.1.01.002,Analgésico e antitérmico,0.581,-0.4,13.45,13.13,2022-11-01
15157,2022,3,6101002,6.1.01.002,Analgésico e antitérmico,0.5341,1.43,3.11,10.49,2022-03-01
15158,2022,4,6101002,6.1.01.002,Analgésico e antitérmico,0.533,5.95,9.24,13.97,2022-04-01
15159,2022,7,6101002,6.1.01.002,Analgésico e antitérmico,0.567,0.89,13.09,18.82,2022-07-01
15160,2022,5,6101002,6.1.01.002,Analgésico e antitérmico,0.5589,2.86,12.37,17.31,2022-05-01
15161,2022,8,6101002,6.1.01.002,Analgésico e antitérmico,0.5764,0.14,13.25,18.1,2022-08-01
15162,2022,10,6101002,6.1.01.002,Analgésico e antitérmico,0.5864,-0.34,13.91,15.25,2022-10-01
15163,2022,12,6101002,6.1.01.002,Analgésico e antitérmico,0.5763,1.28,14.9,14.9,2022-12-01
15164,2022,1,6101002,6.1.01.002,Analgésico e antitérmico,0.5336,0.53,0.53,8.88,2022-01-01
15165,2022,6,6101002,6.1.01.002,Analgésico e antitérmico,0.5722,-0.24,12.09,16.06,2022-06-01
15166,2022,2,6101002,6.1.01.002,Analgésico e antitérmico,0.5335,1.11,1.65,8.46,2022-02-01
15167,2022,9,6101002,6.1.01.002,Analgésico e antitérmico,0.5794,0.93,14.3,17.9,2022-09-01
15168,2022,8,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1584,-0.26,10.93,12.75,2022-08-01
15169,2022,10,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1598,0.39,11.84,13.88,2022-10-01
15170,2022,11,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1595,0.99,12.95,12.82,2022-11-01
15171,2022,12,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1604,0.11,13.07,13.07,2022-12-01
15172,2022,3,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1475,1.27,1.73,9.79,2022-03-01
15173,2022,5,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1552,2.66,11.52,12.43,2022-05-01
15174,2022,6,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1586,-0.6,10.85,11.35,2022-06-01
15175,2022,9,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1587,0.43,11.4,14.28,2022-09-01
15176,2022,7,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1566,0.34,11.22,12.28,2022-07-01
15177,2022,1,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.149,0.63,0.63,8.79,2022-01-01
15178,2022,2,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1492,-0.18,0.45,8.27,2022-02-01
15179,2022,4,6101003,6.1.01.003,Anti-inflamatório e antirreumático,0.1469,6.79,8.63,12.71,2022-04-01
15180,2022,8,6101004,6.1.01.004,Antigripal e antitussígeno,0.1965,1.19,15.68,21.7,2022-08-01
15181,2022,9,6101004,6.1.01.004,Antigripal e antitussígeno,0.1995,0.55,16.31,20.11,2022-09-01
15182,2022,4,6101004,6.1.01.004,Antigripal e antitussígeno,0.1807,4.89,8.76,14.06,2022-04-01
15183,2022,10,6101004,6.1.01.004,Antigripal e antitussígeno,0.2012,0.17,16.51,18.89,2022-10-01
15184,2022,5,6101004,6.1.01.004,Antigripal e antitussígeno,0.1876,1.89,10.82,16.28,2022-05-01
15185,2022,12,6101004,6.1.01.004,Antigripal e antitussígeno,0.1978,1.48,17.21,17.21,2022-12-01
15186,2022,1,6101004,6.1.01.004,Antigripal e antitussígeno,0.18,0.5,0.5,5.55,2022-01-01
15187,2022,3,6101004,6.1.01.004,Antigripal e antitussígeno,0.1807,1.67,3.69,10.24,2022-03-01
15188,2022,11,6101004,6.1.01.004,Antigripal e antitussígeno,0.2004,-0.86,15.51,16.82,2022-11-01
15189,2022,7,6101004,6.1.01.004,Antigripal e antitussígeno,0.1914,1.87,14.31,20.82,2022-07-01
15190,2022,2,6101004,6.1.01.004,Antigripal e antitussígeno,0.1799,1.48,1.99,7.5,2022-02-01
15191,2022,6,6101004,6.1.01.004,Antigripal e antitussígeno,0.1903,1.26,12.22,17.06,2022-06-01
15192,2022,2,6101006,6.1.01.006,Dermatológico,0.1269,1.21,2.24,10.15,2022-02-01
15193,2022,1,6101006,6.1.01.006,Dermatológico,0.1263,1.02,1.02,8.62,2022-01-01
15194,2022,8,6101006,6.1.01.006,Dermatológico,0.1365,0.27,13.71,16.07,2022-08-01
15195,2022,7,6101006,6.1.01.006,Dermatológico,0.1351,0.46,13.41,18.02,2022-07-01
15196,2022,9,6101006,6.1.01.006,Dermatológico,0.1374,-0.04,13.66,16.51,2022-09-01
15197,2022,11,6101006,6.1.01.006,Dermatológico,0.1369,1.12,14.93,15.33,2022-11-01
15198,2022,3,6101006,6.1.01.006,Dermatológico,0.1271,1.12,3.38,13.34,2022-03-01
15199,2022,12,6101006,6.1.01.006,Dermatológico,0.1379,-0.49,14.37,14.37,2022-12-01
15200,2022,10,6101006,6.1.01.006,Dermatológico,0.1377,-0.01,13.65,15.91,2022-10-01
15201,2022,4,6101006,6.1.01.006,Dermatológico,0.1265,5.4,8.97,16.0,2022-04-01
15202,2022,6,6101006,6.1.01.006,Dermatológico,0.1346,1.08,12.88,17.21,2022-06-01
15203,2022,5,6101006,6.1.01.006,Dermatológico,0.132,2.48,11.67,16.31,2022-05-01
15204,2022,11,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1794,-0.68,12.94,12.34,2022-11-01
15205,2022,5,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1716,3.07,11.68,13.52,2022-05-01
15206,2022,8,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1781,0.21,13.19,16.69,2022-08-01
15207,2022,1,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1652,0.39,0.39,9.73,2022-01-01
15208,2022,9,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1791,1.55,14.94,18.21,2022-09-01
15209,2022,2,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1649,-0.09,0.3,8.72,2022-02-01
15210,2022,10,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1824,-1.07,13.71,15.18,2022-10-01
15211,2022,4,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1626,6.66,8.35,14.29,2022-04-01
15212,2022,6,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1761,0.75,12.53,14.45,2022-06-01
15213,2022,12,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1774,-0.96,11.86,11.86,2022-12-01
15214,2022,3,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1631,1.29,1.59,11.47,2022-03-01
15215,2022,7,6101007,6.1.01.007,Antialérgico e broncodilatador,0.1762,0.38,12.95,16.45,2022-07-01
15216,2022,1,6101009,6.1.01.009,Gastroprotetor,0.1307,1.02,1.02,7.25,2022-01-01
15217,2022,9,6101009,6.1.01.009,Gastroprotetor,0.1434,0.22,14.69,16.56,2022-09-01
15218,2022,5,6101009,6.1.01.009,Gastroprotetor,0.1376,2.1,12.08,13.85,2022-05-01
15219,2022,8,6101009,6.1.01.009,Gastroprotetor,0.1422,0.44,14.44,16.41,2022-08-01
15220,2022,3,6101009,6.1.01.009,Gastroprotetor,0.1304,1.61,2.95,9.01,2022-03-01
